name,thirty_day_average_price,thirty_day_change,thirty_day_difference,thirty_day_sales,thirty_day_volume
Castar Collectibles,0,0,0,0,0
YouMe,0,0,0,0,0
CRYPTO FATMEN CLUB,0,0,0,0,0
CRYPT RORSCHACH TEST,0,-1,0,0,0
Movie Card,0,0,0,0,0
marimosphere Art,0,-1,-0.36,0,0
tooL (for Tools),0,0,0,0,0
Ethos Moon Doge Collection,0,0,0,0,0
TREASURE SERIES,0,0,0,0,0
Removed Collection,0,0,0,0,0
Glumps,0,-1,0,0,0
Museum of Graffiti - Rasterms,0,0,0,0,0
Cat Russell,0.5,-1,-0.5,0,0
munichNFT,0,0,0,0,0
DankDecks,0,0,0,0,0
Wormhole Bridged Solana-NFT,0,0,0,0,0
WCC The Metaverse Drop,0,0,0,0,0
Take Heart Collection,0,0,0,0,0
Legacy Reapers,0,0,0,0,0
Paul Jackson,0,0,0,0,0
Study of lines,0,0,0,4,0
Unidentified contract - 6kGGHP5vvI,0,0,0,0,0
Spectres,0,0,0,0,0
Animal Warriors Jungle,0,0,0,0,0
4096nft,0,-1,-0.0049,0,0
One Day Mekabae,0,0,0,0,0
Piggie Palz Zombie Edition 2021,0,0,0,0,0
Mystery NFT Box,0,0,0,0,0
Starfish Society,0,0,0,0,0
Nodestones,0,0,0,0,0
Apes With Lasers NFT,0.004,0,0.004,1,0.004
Nubians,0,0,0,0,0
Badge Project Official,0,0,0,0,0
Secret Walls,0,0,0,0,0
Loot Personality v0.1,0,-1,-0.001,0,0
Geometers of The Lyceum,0,0,0,0,0
Crystal Orchestra by Goldweard x Logan Nelson,0,0,0,0,0
Generative Artworks Limited,0,0,0,0,0
Box Key,0,0,0,0,0
Magic Sources,0,-1,0,0,0
Gavin Shapiro x Yung Bae,0,0,0,0,0
Daring Dragon Den,0,-1,0,0,0
Root Project,0,0,0,0,0
CryptoSDCards (SDC),0,0,0,0,0
Weedbits,0,0,0,0,0
Barabeke on Rarible,0,0,0,0,0
Bored Hash Galleries,0,0,0,0,0
Alexis Christodoulou,0,0,0,0,0
n War,0,0,0,0,0
CryptoCities 2018,0.42939999999999995,18.518181818181816,2.037,5,2.147
Illenium,0.05,0,0.05,1,0.05
$HOES,0,0,0,0,0
Geohashes (Genesis Collection),0,0,0,0,0
Hola Baddies,0,0,0,0,0
EtherStamps,0,0,0,0,0
The KI of the gods,0,0,0,0,0
Hong Kong Football NFT,0,-1,0,0,0
Crypto Moth,0,0,0,0,0
NFTY Launch Genesis Collection,0,0,0,0,0
DIA ART - The Sandbox,0,0,0,0,0
HUMBL - KKsk0ZMfR3,0,0,0,0,0
Mumbo Jumbo NFT,0,0,0,0,0
Bitcoin Space Mine,0,0,0,0,0
Astronaut Apes,0,0,0,0,0
Ether Watch,0.01,-1,0,0,0
The Floyd Mayweather Undefeated Comic Book Collection by Hero Projects,0,0,0,0,0
nanakusa V2,0,0,0,0,0
Particle Stories,0,0,0,0,0
UREEQA Collectibles,0,0,0,0,0
Crypto Luchadors,0,0,0,0,0
David OReilly x Flying Lotus,0,0,0,0,0
Halloween Bears,0,0,0,0,0
Dope Dinos Official,0,0,0,0,0
ASSET,0,0,0,0,0
"Dead Army - Mors Est, Semper Prope",0,0,0,0,0
CryptoClerks,0,-1,-0.013000000000000001,0,0
Savage Dogs Art,1.01,0,0,0,0
War Apes,0,0,0,0,0
THE GARDEN V3,0,0,0,0,0
RARE HypnoRose,0,0,0,0,0
Bitbasel Miami,0,0,0,0,0
NFT Diamond Co.,0,0,0,0,0
BMX V2,0,0,0,0,0
Kidmograph x Dream Catalogue,0,0,0,0,0
Lucky 0x NFT Series,0,0,0,0,0
Boar Mafia (RIVAL GANG),0,0,0,0,0
Open Space by Nelly Baksht,0,0,0,0,0
Dev - RomqMAagum,0,0,0,0,0
Dev V4,0,0,0,0,0
Artefacts Open Edition by Stina Jones,0,0,0,0,0
Kow Yokoyama,0,0,0,0,0
NFT STARS COIN V2,0,0,0,0,0
RarePorn V3,0,0,0,0,0
Gas War by x0r,0,0,0,0,0
Lapillus Genesis,0,0,0,0,0
Looterra,0,0,0,0,0
Young & Sick x DotPigeon Collaboration Rewards,0,0,0,0,0
Bolly Legends,0,0,0,0,0
DIA ART - OS,0,0,0,0,0
LOVEIS4LOVERS,0,0,0,0,0
Genesis - 9qXUrs184G,0,0,0,0,0
Bread Prosthetics 1  -  Zeit Fur Brot,0,0,0,0,0
AnonymiceBreedingPuzzle,0,-1,0,0,0
Doki Division,0,0,0,0,0
LevX DAO,0,0,0,0,0
OHM x ETH video,0,0,0,0,0
The Deathless,0,0,0,0,0
HVNDS OF TREASURED GOODS,0,0,0,0,0
Plots on MARZ,0,0,0,0,0
Gwyn9x ERC-721,0.5,-1,0,0,0
KamaGang: The VSFW Edition,0,0,0,0,0
ThankYouX x Filip Hodas,0,0,0,0,0
HaktDAO,0,0,0,0,0
Sleepwalkers NFT,0,0,0,0,0
Planets With Loot,0,0,0,0,0
Old UUS Page,0,0,0,0,0
Crypto Bhabies multiples,0,0,0,0,0
Monster Maps (for Adventurers),0,0,0,0,0
Pixel NFT Apes,0,0,0,0,0
RAC x Reisinger Andrs,0,0,0,0,0
Sage Vaughn,0,0,0,0,0
Crop Clash,0,-1,-0.02,0,0
Mysterious Crypto Person,0.01,0,0.01,1,0.01
Glass Crane,0,0,0,0,0
Absurd Arboretum - BONFIRE Festival,0.01245,0,0.0249,2,0.0249
Jobless Giraffes Official,0,0,0,0,0
Duke Dumont  DREAM LOGIC with LOREM & MattAttack,0,0,0,0,0
Bored KingKong City Bar,0,0,0,0,0
HUMBL - bWbh9CHzQR,0,0,0,0,0
GeoArtNft,0,0,0,0,0
Wolf Pack Meta Club,0,0,0,0,0
CRYPTOBUTTERFLIES COLLECTION,0,0,0,0,0
Fantasy Football NFT,0,0,0,0,0
ROYALE MOMENTS,0,0,0,0,0
VIBEPILL-NEW BEGINNING,0,0,0,0,0
Alpha Xi Kappa,0,0,0,0,0
Nathan Riley,0,0,0,0,0
Cosmic Caps,0,0,0,0,0
Gas Mask Challenge,0.042,-0.27586206896551724,-0.016,1,0.042
Penguin Bottoms,0,0,0,0,0
Parrot_ism,0,0,0,0,0
DudePods,0,0,0,0,0
Love TSUBAME,0,0,0,0,0
Metadna,0,0,0,0,0
hyaliko space factory,0.05329999999999999,0,0.1599,3,0.1599
Epic Eggplants,0,0,0,0,0
Diccs (For Adventurers),0,0,0,0,0
Fire element by iurie,0,0,0,0,0
DO NOT BUY THIS - if you have join our discord and we will fix it,0,-1,0,0,0
ETH Blocks (by MEW),0,0,0,0,0
Homies Tokens,0,-1,-0.015,0,0
Loot plus,0,0,0,0,0
ArtExcel - Circles,0,0,0,0,0
Subtle Alchemy V3,0,0,0,0,0
CryptoDates NFT,0,0,0,0,0
Klara Labs,0,0,0,0,0
CV Star 2,0.75,0,0.75,1,0.75
SatoshiPunks.io,0,-1,0,0,0
StitchToadz by MELLIA,0,0,0,0,0
B2B By Schizzo,0,0,0,0,0
Lucky Ducks,0,0,0,0,0
AnimeLoot,0,0,0,0,0
Monster Cloth Alphabet,0,0,0,0,0
Dyno Friends,0,0,0,0,0
WRAPPED SUPERPUNKS,0,-1,0,0,0
moonholders,0,-1,-0.04,0,0
SmolElevenEleven,0,0,0,0,0
Stigma,0,0,0,0,0
Nifty DJs Official,0,0,0,0,0
Personae Project,0,0,0,0,0
CITIZEN CODES,0,0,0,0,0
Popins,0,0,0,0,0
Crypto Bhabies singles,0,0,0,0,0
Unique Panils,0,0,0,0,0
OtakuCoin CryptoArt,0,0,0,0,0
Miner Logs,0,0,0,0,0
UniverseOfWomen,0,0,0,0,0
deathrowrecords,0,-1,-0.0004,0,0
Little Pengus,0,0,0,0,0
MojiBots,0,0,0,0,0
Happy Little Hairdos,0.05,0,0.05,1,0.05
**DO NOT BUY**,0,0,0,0,0
The Dead DOTD,0,0,0,0,0
SMARTshop,0,0,0,0,0
CHROMA2,0,0,0,0,0
Lootlang Official,0,0,0,0,0
NiftyPins (Mostly) Claimed Physical Pins,0,-1,0,0,0
Bridge Mutual,0,0,0,0,0
OfficialEtherScissors,0,0,0,0,0
Ludicrous Face Lifting Exercises Drawing by Alotta Money,0,0,0,0,0
The Last Thieves,0,0,0,0,0
Unidentified contract - GAtPHxnO5Z,0,0,0,0,0
Divine Zodiac Birth Charts,0,0,0,0,0
DARUMS,0,0,0,0,0
PocketWaifus,0,0,0,0,0
Cypherbotz,0,0,0,0,0
Bennies,0.055,0,0.055,1,0.055
MANKIND WITHERING,0,0,0,0,0
SPACEWALKERS,0,-1,0,0,0
Plushies V2,0,0,0,0,0
Beaver Crafter Club,0,0,0,0,0
PANDA power ft Soleaswest,0,0,0,0,0
Arteon Graphics Cards: ARTX 2000,0,0,0,0,0
My Baby Pickle,0,0,0,0,0
Crypto Brawlers - NFT collectibles with a twist,0,0,0,0,0
MasterBrewsNFT,0,0,0,0,0
Disco Fucks by The Knocks x Moistbreezy,0,0,0,0,0
NoWorkCity,0.25,-1,-0.25,0,0
SKYEX,0,0,0,3,0
Silly Old Bear,0,0,0,0,0
Russian Dolls Special Edition,0,0,0,0,0
SSoW Collabs,0,0,0,0,0
CryptoNFTLegends,0,0,0,0,0
Super Doodz,0,0,0,0,0
Chic-A-Dees,0,0,0,0,0
Odd Ogres,0,0,0,0,0
Kings Limited X,0,0,0,0,0
PiratePunksNFT,0,0,0,0,0
Characters (for games),0,0,0,0,0
WHALEZ Series 1,0,0,0,0,0
Wrapped Number Board,0.0065,0,0.026,4,0.026
nincomputers,0.06,0.15384615384615385,0.008,1,0.06
POiNT - Crypto Art,0,0,0,0,0
AlchemixEthPatron V2,0,-1,-0.0099,0,0
Sevens Genesis Grant Nominees,0,0,0,0,0
Unidentified contract - 6L5W6q0QC9,0,-1,0,0,0
Monstercat,0,0,0,0,0
DERIVATIVESMRKT,0,0,0,0,0
Cybertino Interactive,0,0,0,0,0
Meta Condoms,0,0,0,0,0
KuddlyKoalasV2,0,0,0,0,0
SEXY TESLA,0,0,0,0,0
LooserGuys Minter,0,0,0,0,0
Alien Archives,1e-05,-1,-2e-05,0,0
BurnyBoy,0,0,0,0,0
Alignments for Adventurers,0,0,0,0,0
AstroGator Fam,0.098125,0.25039821599235446,0.07860000000000006,4,0.3925
basic. by Olav,0,0,0,0,0
GreekFreak,0,0,0,0,0
LinkPool OG,0,0,0,0,0
Ninja Village,0,0,0,0,0
discreet.eth,0.006983333333333333,-0.9986094102851464,-30.089201612821828,6,0.0419
OnChain Kudasai,1.0227583333333332,0.67208446866485,4.9331,12,12.2731
Numi NFT,0,-1,0,0,0
Blootavatars,0,-1,-9e-05,0,0
EtherL2Utility,0,0,0,0,0
Pilot Project,0,0,0,0,0
Disclosure and Friends,0,0,0,0,0
DreamJournal,0,0,0,0,0
TheTransformer,0,0,0,0,0
Rockets NFT,0,-1,0,0,0
BAGIO-WHITE COLLECTION VOLUME 1,0,0,0,0,0
Esteban Diacono x Mike Shinoda,0,0,0,0,0
Subtle Alchemy V2,0,0,0,0,0
HUMBL - V3iuXsPtFM,0,0,0,0,0
BittyBots Origins,0,0,0,0,0
Neo Flora,0,0,0,0,0
Bad Barni Bears,0,0,0,2,0
Osinachi X Don Jazzy,0,0,0,0,0
Eternal 10 Seconds Token,0,0,0,0,0
Pocket Pictura,0,0,0,0,0
Noealz,0,0,0,0,0
The Sloth Lounge,0,0,0,0,0
Arthur Hamilton,0,0,0,0,0
Giga-Garden LSD,0,0,0,0,0
Overweight Giraffes,0,0,0,0,0
Quan Limited Edition,0,0,0,0,0
Project Hooligan: Gen 1,0,0,0,0,0
Andy Blank,0,0,0,0,0
ALL THESE PACKS HAVE BEEN OPENED! DON'T BUY THEM,0,0,0,0,0
The Lost Fleas,0,-1,-0.07,0,0
Tools for Apes,0,0,0,0,0
Pets - 4UqRoacHjF,0,0,0,0,0
Self Portraits of Strangers (SPoS),0,0,0,0,0
AsianBlockArt,0,0,0,0,0
Rhea's Rascals: Minting Factory,0,0,0,0,0
0N1 K0MB4T,0,0,0,0,0
DashLeague,0.14,-0.6164383561643836,-0.22500000000000003,1,0.14
RareFractals,0,0,0,0,0
Cacti Club,0,0,0,0,0
Sockz Edition 1,0,0,0,0,0
Concrete Park,0,0,0,0,0
CryptoRappers Gang,0,0,0,0,0
Loot Items (for Adventurers),0,0,0,0,0
Generative Gradient Squares,0,0,0,0,0
Cranes (for Special Editions),0,0,0,0,0
Evoh Sushi Frens,0,0,0,0,0
PixelSnails,0,0,0,0,0
Dirtybird Fine Art Animations,0,0,0,0,0
We are NGMI,0,0,0,0,0
crash contract,1.0333333333333334,1.3846153846153846,1.8,3,3.1
PLONT,0,0,0,0,0
Unidentified contract - RtVjv6HOQu,0,0,0,0,0
Faceless Business Club,0,0,0,0,0
Girl Friends (For Adventurers),0,0,0,0,0
BRRRR Exclusive Collaborations,0,0,0,0,0
EKKO Academy,0,0,0,0,0
CONTEND.GG,1e-07,0,1e-07,1,1e-07
66%,0,0,0,0,0
CryptoHedz,0,0,0,0,0
LYNC Network Craft & Reward,0,-1,-0.003,0,0
Vmarche,0,0,0,0,0
The Secret Project,0,0,0,0,0
Crypto Coven: Curse of the Void Witch,0,-1,-0.85,0,0
Blueprints for the Metaverse,0,0,0,0,0
Pix Puppies V2,1e-18,0,0,1,1e-18
Baby Rangers,0,0,0,0,0
Treedefi Collectibles,0.13,0,0,0,0
Loot Resources,0,0,0,0,0
The Apes Together Club,0,0,0,0,0
muse - lXECXisJvX,0,0,0,0,0
Life NFT,0,0,0,0,0
Zomax,0,0,0,0,0
FooDogs,0,0,0,0,0
PETS - The Evolution,0,0,0,0,0
Items - piCp3GMTID,0,0,0,0,0
Chipmunks & Friends,0,0,0,0,0
Vantage x Polygon,0,0,0,0,0
Catryoshkas,0,0,0,0,0
CryptoNades,0,0,0,0,0
Clockchains v1.0,0,0,0,0,0
Alternative Press: Wicked Craniums,0,0,0,0,0
STUDIO x KAI,0,0,0,0,0
SleepySloths NFT,0,0,0,0,0
Unidentified contract - 2aSCN2dbzV,0,0,0,0,0
Crxxm,0,0,0,0,0
3901 PunkBabies,0,0,0,0,0
Bald Dudes NFT Collection,0,0,0,0,0
Floral Fractal,0,0,0,0,0
Porn NFT Community Pack,0,0,0,0,0
Gregory Siff Studio,0,0,0,0,0
Buccaneers,0,0,0,0,0
AKUMA EX,0,0,0,0,0
Chickpeas,0,0,0,2,0
Dickheads,0,-1,-0.05,0,0
CZPunks V1,0,0,0,0,0
WuhanLab Genesis,0.0006,0,0.0006,1,0.0006
n00ds,0,0,0,0,0
Sweet Bite,0,0,0,0,0
Degen'$ Farm Tools,0,0,0,0,0
The Average Joes,0,0,0,0,0
"Sean Bonner's ""Don't Go Outside""",0,0,0,0,0
Legendudes Inc. V2,0.026425,-1,-0.10569999999999999,0,0
KULTURE,0,0,0,0,0
Clay Puppies & Pals,0,0,0,0,0
Crypto Bunny V3,0,0,0,0,0
Portraits of Belief by DJ Furth,0,0,0,0,0
Buttvatars,0,0,0,0,0
SKYDRIP SUNGLASSES,0,0,0,0,0
Eternal World,0,0,0,0,0
Scary Beasts,0,0,0,0,0
OldHalloweenCreatures,0,0,0,0,0
NickyDiamondsxWaleOpenEdition,0,0,0,0,0
Drippies Collectors Editions,0,0,0,0,0
LittleBoos V2,0,0,0,0,0
Unidentified contract - wtVWfHCTwv,0,0,0,0,0
Chrome Castle,0,0,0,0,0
DETH NFT,0,0,0,0,0
HUMBL - LAa51jzktG,0,0,0,0,0
Cryptocurrency Bats,0,0,0,0,0
Pluma (SI),0,0,0,0,0
LuckyCot,0,-1,-2.383281041666667,0,0
Meta Monsters | MM,0,0,0,0,0
SAFU Piggy Token,0,0,0,0,0
Mirror Cats NFT,0,0,0,0,0
Daimon Slayers Genesis,0,0,0,0,0
Venus III,0,0,0,0,0
Endangered Beast Rebel Camp,0,0,0,1,0
Shabu Town Gallery,0,0,0,0,0
Mighty Axolotl,0,0,0,0,0
Big Brain Cat Society,1e-18,0,1e-18,1,1e-18
Nifty Royale X Jonathan Winbush Sewer Shark,0,0,0,0,0
Troll Fuckin' Tunes,0.009,0,0.009,1,0.009
TokenTanks,0,0,0,0,0
Friday13th!,0,0,0,0,0
GoosePunks Renegades,0,0,0,0,0
mSeascapes,0,0,0,0,0
Louis De Guzman,0,0,0,0,0
The Invitation by Naufal Abshar,0,-1,0,0,0
Encounters (for Adventurers),0,0,0,0,0
Lepricon NFT Collection,0,0,0,0,0
TheRugShop,0,0,0,0,0
Calabasas Kid Club,0,0,0,0,0
USOpen,0,0,0,0,0
Angry Bunnies,0,0,0,0,0
Cryptochips V1,0,0,0,0,0
MultiNFT,0.095,-0.24,-0.12,4,0.38
NAUGHTY FOX CLUB,0,0,0,0,0
HUMBL - BXxk7ZkXc8,0,0,0,0,0
The Crypto Buds,0,0,0,0,0
CrypToadz Ghostz,0,-1,0,0,0
Sweetyard Dogs,0,0,0,0,0
Burak Senturk Multi Editions,0,0,0,0,0
The Thing NFT,0,0,0,0,0
V1NT4GE concert tickets,0,0,0,0,0
Hype.eth Art,0,0,0,0,0
REMIX! Halloween,0,0,0,0,0
Carbon RainDrop,0,-1,-0.039,0,0
Kenny Beats x Drew Pulig,1e-08,-0.999998,-0.00499999,1,1e-08
Trauma Llamas Club,0,0,0,0,0
Dead Handz Genesis,0,0,0,0,0
Gravis Finance Captains Collection V2,0,0,0,0,0
The Little Wicked,0,0,0,0,0
Sharpe Finance Cattle,0,0,0,0,0
FriendGroup by Brett Maurer,0,-1,-0.04,0,0
Ambitious Ants,0,0,0,0,0
Crypto Calaveras Genesis Membership,0.014800000000000002,0,0.08880000000000002,6,0.08880000000000002
PAW THE HYPER LYNX,0,0,0,0,0
GAN Space,0,0,0,0,0
Cryptomon Base Set 2,0,0,0,0,0
CRYPTOSONOGLYPHS,0,0,0,0,0
Venus II V2,0,0,0,0,0
elemeNFT V2,0,0,0,0,0
Tafi,0,0,0,0,0
#FEARSPHERE,0,0,0,0,0
BRANES,0,0,0,0,0
COS.TV Video NFT,0,0,0,0,0
crypto pepes,0,0,0,0,0
Buzz Concepts Artistry V2,0,0,0,0,0
SARU Token,0,0,0,0,0
3DBTC,0,0,0,0,0
Open Vault,0.012,0,0.012,1,0.012
GeoMorphs,0,0,0,0,0
THE SUMPSONS,0,0,0,0,0
Sequitur Somnia Crypto,0,0,0,0,0
HUMBL - OzaSVyo3Bs,0,0,0,0,0
Daniel Von Fange - SciFi Sketchbook,0,0,0,0,0
Socios.com,0,-1,-0.11332,0,0
MAYAN CIRCLE V2 X SABUGAL,0,0,0,0,0
Justin Pierce,0,0,0,0,0
Chain Guardians for Digital Art Fair 2021,0,-1,-0.22,0,0
ShortCircuits,0,0,0,0,0
Marso Genesis Block,0,-1,0,0,0
The Red Ape Family Poster,0,0,0,0,0
Orcs Of Orakion,0.000375,-0.8889464721996002,-0.03602100000000002,12,0.004500000000000001
Stryker NFT Season 1,0,-1,-0.00014,0,0
Degenerate Tiger Country Club,0,-1,0,0,0
Blazed Cats Theme Song,0.0069,-0.31000000000000005,-0.0031,1,0.0069
Mortified! NFT,0,0,0,0,0
Besties Space,0,0,0,0,0
Rareblocks (Discontinued),0,0,0,0,0
Age of Romulus,0,0,0,0,0
Peace Aliens,0,0,0,0,0
Omelet Kingdom,0,0,0,0,0
BaycPumpkin Project,0,-1,0,0,0
LIL YACHTY x FYOOZ,0,0,0,0,0
NiftyBots.app License,0,0,0,0,0
FOOTYVERSE,0,0,0,0,0
Ethwalkers,0,0,0,0,0
Pixlboiz,0,0,0,0,0
Time Planet,0,0,0,0,0
Stacy NFT,0,0,0,0,0
Uniqly Generator Collection,0,0,0,0,0
Cowboy Punks,0,0,0,0,0
Robonomics Pioneer Set,0,-1,-0.033,0,0
The Cheetah Gang,0,0,0,0,0
CryptoMonkeyKing,0,0,0,0,0
Dig Collections,0,0,0,0,0
LoFiStargazer,0,0,0,0,0
The Red Ape Family,0,0,0,0,0
Exoplanets: The Other Side,0,0,0,0,0
Rug Pull Frens (Invalid),0,0,0,0,0
TOK STORY,0,0,0,0,0
CouplePunks,0,0,0,0,0
emLoot,0,0,0,0,0
Duck Buck NFT,0,0,0,0,0
bullsVSbears,0,0,0,0,0
CryptoMafiaCity,0,0,0,0,0
KEANU INU NFTS,0,0,0,0,0
Elons Tesla,0,-1,0,0,0
Sunday Mornings in Paris,0.175,0,0.35,2,0.35
CryptoCafe,0,0,0,0,0
Rainbow Nova,0,-1,-0.01,0,0
say it back,0,0,0,0,0
Dober City : The Upper Echelon,0,0,0,0,0
Dope Wars Corners,0,0,0,0,0
Jorge Weed,0,0,0,0,0
LIL YOU 721,0,0,0,0,0
Exoplanets: Beyond the 4001,0,0,0,0,0
"Art, by Empathetic Alchemy",0,0,0,0,0
Gutter.Land,0,0,0,0,0
Food (For Adventurers),0,0,0,0,0
The NFT Investors Club,0,0,0,0,0
Tasteless Alpacas,0,0,0,0,0
Evolving Foxes,0,-1,-0.004000000000000001,0,0
Enigma Project,0,0,0,0,0
Golden Poos,0,0,0,0,0
MadScientists,0,0,0,0,0
The Peeps Multiple,0,0,0,0,0
88mph WBTC via Aave Deposit,0,-1,0,0,0
Pigaboo NFT,0,0,0,0,0
Hegic V8888 Options Tokenized,0,0,0,0,0
Skeletons Through History,0,0,0,0,0
Rugged Mugs,0,0,0,0,0
RATS V4,0,0,0,0,0
MiceForce,0,0,0,0,0
FomoBotz,0,0,0,5,0
DeFine Badge,0,0,0,0,0
AvoNFT,0,0,0,0,0
SHOEz by NFTz.Studio,0,-1,-0.02,0,0
AClockworkGirl,0,0,0,0,0
Crypto Keeperz Club,0,-1,0,0,0
whoami (t3rm.dev),0,-1,-0.0001,0,0
Golden Token - Option  Reflections,0,0,0,0,0
WAGMI SLOTS,0,0,0,0,0
Frosty Snowbois,0.025,1.5,0.015000000000000001,1,0.025
Satoshi Blocks,0,0,0,0,0
PINTS,0,0,0,0,0
Sphinx Society,0,0,0,0,0
Three Girls One Cup Open Editon by Alotta Money,0.345,0,0.69,2,0.69
Bag of Bones Society,0.0001,-1.0029e-14,-1e-18,1,0.0001
Crypto Todlers NFT,0.013714285714285715,0,0.096,7,0.096
MALa,0,0,0,0,0
Secret Scroll Society,0,0,0,0,0
Voodoo Salad x Buttheads,0,0,0,0,0
About the BIRD - Genesis collection,0,0,0,0,0
Punks Evolved,0,0,0,0,0
Koiverse Fish NFT,0,0,0,0,0
Hooties,1e-07,0,1e-07,1,1e-07
Unknown Universe,0,0,0,0,0
The Superstars NFTS,0,0,0,0,0
The CryptoGhost,0,-1,-0.0001,0,0
Okuda,0,0,0,0,0
Bathroom Stories,0,0,0,0,0
Haremtoken ETH collection,0,-1,0,0,0
the-EQUILIBRIUM,0,0,0,0,0
\Delineation/,0,0,0,0,0
BlockMan ChipTunes,0,0,0,0,0
CryptoNeko NFT,0,0,0,0,0
Skids Cars,0,0,0,0,0
Philography,0,0,0,0,0
Pixel Foxxies,0,0,0,0,0
Magical Unicorn Coalition Official,0,0,0,0,0
HAENDZ-editions,0,0,0,0,0
Speedrun AI,0,0,0,0,0
Dice for Loot,0,0,0,0,0
Loot (Chubby Edition),0,0,0,0,0
Cool Penguins,0,0,0,0,0
House of Fingers,0,-1,-0.002,0,0
BARKERS BAGS,0,0,0,0,0
The Pirate Panda Bay,0,-1,-1e-06,0,0
Wild Lion Society,0.02,-1,-0.02,0,0
Bobo Cashs Official NFT Collection,0,0,0,0,0
Savage Dogs,0,0,0,0,0
bibi original,0,0,0,0,0
Euro Fans,0,0,0,0,0
Sam Madhu,0,0,0,0,0
Genesis Comics Jeff Jello Limited Covers,0,0,0,0,0
Regal Raptor Rescue Club,0,0,0,0,0
ThreadGlyphs,0,0,0,0,0
EtherSox,0,0,0,0,0
CyberTrees.io,0,0,0,0,0
Skel-F-tees,0,0,0,0,0
tokenboy,0,0,0,0,0
Reptilians for Good - Genesis Collection,0,0,0,0,0
BeyondNFT Factories,0,0,0,0,0
Venus IV,0,0,0,0,0
Jonathan Thunder,0,0,0,0,0
Hoge Expansion Series,0,0,0,0,0
Dicks The Seed Collection FUN,0,0,0,0,0
Nota Person Cult,0,0,0,0,0
SPACE DOGE Collection,0,0,0,0,0
CrypTopo for N,0,0,0,0,0
Kygo,0,0,0,0,0
HeavenlyAngels,0.001,-1,-0.001,0,0
Jonathan Wolfe,0,0,0,0,0
Glass Editions V1,0,0,0,0,0
Niftysistas,0,0,0,0,0
Gotta Go Fast,0,0,0,0,0
Crypto Randomics,0,0,0,0,0
Safe Passage NFT,0,0,0,0,0
NobleDogeLife,0,0,0,0,0
levis,0,0,0,0,0
Lux Portals,0,0,0,0,0
Eulerbeat Dreams Coverart & Mp3,0,0,0,0,0
HeavyHitters,0,0,0,0,0
Cutiebears,0,0,0,0,0
ISLANDBOYS.WTF,0,0,0,0,0
Bored Ape Fantasy League,0,0,0,0,0
Swaggy Cows,0,0,0,0,0
Space Yacht x Weed Club,0,0,0,0,0
Fluffy Perry,0,0,0,0,0
ZeGarden by ZeFlorist,0,0,0,0,0
MeanMen,0,0,0,0,0
Stats (for Strikers),0,0,0,0,0
Kishu Crate,0,0,0,0,0
NFTBros Present: ART,0,0,0,0,0
The Jack Museum,0,-1,0,0,0
Stamps by CRWWK,0,-1,0,0,0
Crypto Dwarf Girls NFT,0,0,0,0,0
Tyedied,0,0,0,0,0
Super Loot (for Adventurers),0,0,0,0,0
Save the Martians: Evolution,0,0,0,0,0
Brutal Egg,0,0,0,0,0
Buildings (not for Weaks),0,0,0,0,0
Socialite Society,0,0,0,0,0
Federico Clapis,0,0,0,0,0
Enchants (for Adventurers),0,0,0,0,0
Diamond Hands - URY6rzFZDC,0,0,0,0,0
processed (art): manifest,0,0,0,0,0
Minerva Vol 1,0,0,0,0,0
Alien Wear Club,0,0,0,0,0
TFA-V1,0,0,0,0,0
metaSKINZ Packz have moved!,0,0,0,0,0
The Whatevers,0,-1,0,0,0
GhostSoftware CD-ROM,0.027250000000000003,0,0.10900000000000001,4,0.10900000000000001
WrapperTerraVirtuaNFT,0,0,0,0,0
Mad Heidi,0,0,0,0,0
Absurd Arboretum - the Reserve,0.015,0,0.03,2,0.03
Legendary-Cards,0,0,0,0,0
Solar Portals,0,0,0,0,0
Wicked Craniums X Archangel,0,0,0,0,0
HedgehogsInSocks,0,0,0,0,0
CryptoCans.Club,0,0,0,0,0
ODB Moon Loot,0,0,0,0,0
Holy War Loot (Summons),0,0,0,0,0
Wen Lambo NFTs,0,0,0,0,0
Outlawpunk V2,0,0,0,0,0
CRYPTO MUSEUM V4,0,0,0,0,0
CosmoBugs,0,0,0,0,0
UnStackedFloors,0,0,0,0,0
Jupiter's Self-Portraits,0,0,0,0,0
THE MUTATED POKEVERSE,0,0,0,0,0
Frogz in the Frogverse!,0,0,0,0,0
Pumpkids,0,0,0,0,0
MonkeyBrix Awards,0,0,0,0,0
LARRY CARLSON,0.046250000000000006,0,0,0,0
WASSIES WTF,0,0,0,0,0
Jasti,0,0,0,0,0
The RAPSCALLIONS - RAPS,0,0,0,0,0
MetaSharksMintPass,0,0,0,0,0
Cypher Skulls,0,0,0,0,0
Unidentified contract - lfSWs4h4Ac,0,0,0,0,0
LIBERTILE,0,0,0,0,0
Anoncats V2,0.3,0,0.3,1,0.3
Ballin PickHeads,0,0,0,0,0
Collection Space,0,0,0,0,0
OIL DNA COLLECTION,0,0,0,0,0
Quan Selection,0,0,0,0,0
Diego Rodriguez V2,0,0,0,0,0
NENFT,0,0,0,0,0
RocinanteUrabe,0,0,0,0,0
WORN_3.0 by White Lights,0,0,0,0,0
Justin,0,0,0,0,0
The Spaced Mythos Collection by Spaced Painter,0,0,0,0,0
gm (for everyone),0,0,0,0,0
